Month,Cancelled,Airline,Destination,DayOfWeek,ScheduledDepartureHour,ScheduledTime
January,0,UA,IAD,Friday,14,299
January,0,AA,JFK,Friday,15,325
January,0,OO,RDM,Friday,15,92
January,0,DL,MSP,Friday,15,222
January,0,OO,SLC,Friday,15,114
January,0,UA,DEN,Friday,15,153
January,0,UA,JFK,Friday,15,326
January,0,VX,SAN,Friday,15,85
January,0,WN,LAX,Friday,15,85
January,0,DL,JFK,Friday,15,319
January,0,UA,LAX,Friday,15,90
January,0,OO,AUS,Friday,15,215
January,0,WN,DEN,Friday,15,150
January,0,F9,DEN,Friday,15,145
January,0,UA,ANC,Friday,15,298
January,0,OO,MMH,Friday,15,65
January,0,VX,LAX,Friday,15,80
January,0,WN,SAN,Friday,15,90
January,0,VX,ORD,Friday,15,255
January,0,AS,SEA,Friday,15,119
January,0,US,PHX,Friday,15,115
January,0,OO,SBP,Friday,15,68
January,0,OO,SBA,Friday,15,83
January,0,AA,DFW,Friday,15,205
January,0,OO,SAN,Friday,15,91
January,0,UA,ATL,Friday,15,281
January,0,OO,SNA,Friday,15,89
January,0,DL,ATL,Friday,16,269
January,0,OO,EUG,Friday,16,95
January,0,OO,FAT,Friday,16,61
January,0,UA,EWR,Friday,16,323
January,0,UA,HNL,Friday,16,334
January,0,UA,SEA,Friday,16,131
January,0,VX,AUS,Friday,16,205
January,0,VX,LAX,Friday,16,80
January,0,OO,CEC,Friday,16,94
January,0,UA,IAH,Friday,16,220
January,0,OO,ONT,Friday,16,78
January,0,OO,PDX,Friday,16,110
January,0,UA,OGG,Friday,16,320
January,0,OO,STL,Friday,16,237
January,0,OO,SMF,Friday,16,46
January,0,OO,BOI,Friday,16,98
January,0,WN,LAX,Friday,16,80
January,0,UA,LAX,Friday,16,88
January,0,OO,ASE,Friday,16,135
January,0,OO,SLC,Friday,16,115
January,0,UA,JFK,Friday,16,323
January,0,UA,ORD,Friday,16,249
January,0,VX,SEA,Friday,16,125
January,0,OO,MFR,Friday,16,101
January,0,OO,RNO,Friday,16,59
January,0,UA,LAS,Friday,16,96
January,0,DL,DTW,Friday,16,271
January,0,UA,IAD,Friday,16,306
January,0,VX,PSP,Friday,17,85
January,0,AS,PDX,Friday,17,100
January,0,OO,SBA,Friday,17,83
January,0,US,PHX,Friday,17,120
January,0,WN,SNA,Friday,17,85
January,0,OO,MSP,Friday,17,234
January,0,OO,MCI,Friday,17,216
January,0,AA,DFW,Friday,17,205
January,0,AA,ORD,Friday,17,250
January,0,UA,KOA,Friday,17,332
January,0,UA,IAH,Friday,17,221
January,0,VX,DAL,Friday,17,200
January,0,UA,EWR,Friday,17,323
January,0,OO,EUG,Friday,17,95
January,0,VX,SAN,Friday,17,85
January,0,WN,SAN,Friday,17,90
January,0,WN,LAX,Friday,17,85
January,0,UA,DEN,Friday,17,150
January,0,DL,HNL,Friday,17,342
January,0,OO,ACV,Friday,18,83
January,0,WN,PHX,Friday,18,110
January,0,AA,LAX,Friday,18,80
January,0,OO,PSP,Friday,18,87
January,0,VX,LAS,Friday,18,90
January,0,UA,ORD,Friday,18,238
January,0,OO,BUR,Friday,18,74
January,0,UA,AUS,Friday,18,203
January,0,UA,OGG,Friday,18,332
January,0,OO,SAN,Friday,18,92
January,0,OO,ONT,Friday,18,78
January,0,OO,SLC,Friday,18,100
January,0,UA,LAX,Friday,18,91
January,0,AS,SEA,Friday,18,124
January,0,OO,RDD,Friday,18,69
January,0,VX,LAX,Friday,18,80
January,0,WN,LAS,Friday,18,85
January,0,UA,HNL,Friday,18,341
January,0,OO,RNO,Friday,18,61
January,0,UA,SEA,Friday,18,125
January,0,OO,SBP,Friday,18,65
January,0,OO,SNA,Friday,19,90
January,0,OO,DFW,Friday,19,214
January,0,OO,SMF,Friday,19,47
January,0,UA,LAX,Friday,19,84
January,0,VX,LAX,Friday,19,80
January,0,WN,SNA,Friday,19,85
January,0,F9,DEN,Friday,19,142
January,0,B6,LGB,Friday,19,78
January,0,UA,ORD,Friday,19,243
January,0,UA,DEN,Friday,19,152
January,0,OO,ACV,Friday,19,83
January,0,OO,TUS,Friday,19,123
January,0,UA,IAH,Friday,19,221
January,0,WN,SAN,Friday,19,95
January,0,AS,SEA,Friday,19,122
January,0,OO,BFL,Friday,19,77
January,0,UA,PDX,Friday,19,107
January,0,UA,SNA,Friday,19,90
January,0,VX,LAS,Friday,19,90
January,0,UA,LAS,Friday,19,96
January,0,VX,SAN,Friday,19,85
January,0,UA,SEA,Friday,19,132
January,0,WN,LAX,Friday,20,80
January,0,OO,SLC,Friday,20,104
January,0,OO,COS,Friday,20,151
January,0,AA,LAX,Friday,20,90
January,0,OO,BUR,Friday,20,72
January,0,OO,MFR,Friday,20,78
January,0,OO,PHX,Friday,20,116
January,0,OO,SBA,Friday,20,83
January,0,UA,BOS,Friday,20,336
January,0,VX,LAX,Friday,20,80
January,0,WN,LAS,Friday,20,80
January,0,AS,PDX,Friday,20,99
January,0,OO,PSC,Friday,20,111
January,0,OO,PSP,Friday,20,83
January,0,US,PHX,Friday,20,115
January,0,VX,LAS,Friday,20,90
January,0,UA,SNA,Friday,20,87
January,0,VX,SEA,Friday,20,125
January,0,VX,PDX,Friday,20,105
January,0,AS,SEA,Friday,20,116
January,0,UA,EWR,Friday,20,318
January,0,UA,PDX,Friday,20,107
January,0,OO,EUG,Friday,20,91
January,0,UA,JFK,Friday,20,330
January,0,AS,SLC,Friday,20,110
January,0,OO,PHX,Friday,20,113
January,0,UA,SEA,Friday,21,130
January,0,WN,PHX,Friday,21,110
January,0,OO,BOI,Friday,21,92
January,0,UA,BOS,Friday,21,336
January,0,B6,BOS,Friday,21,326
January,0,AS,PSP,Friday,21,81
January,0,UA,IAD,Friday,21,309
January,0,UA,EWR,Friday,21,320
January,0,VX,EWR,Friday,21,320
January,0,B6,JFK,Friday,21,320
January,0,DL,JFK,Friday,21,320
January,0,DL,ATL,Friday,21,265
January,0,VX,IAD,Friday,21,300
January,0,US,PHL,Friday,22,307
January,0,OO,RDD,Friday,22,63
January,0,UA,JFK,Friday,22,330
January,0,UA,SAN,Friday,22,91
January,0,OO,PSP,Friday,22,83
January,0,OO,EUG,Friday,22,90
January,0,UA,IAD,Friday,22,311
January,0,UA,PHL,Friday,22,319
January,0,UA,CLE,Friday,22,284
January,0,US,CLT,Friday,22,285
January,0,UA,MCO,Friday,22,311
January,0,UA,BWI,Friday,22,309
January,0,UA,PIT,Friday,22,282
January,0,OO,FAT,Friday,22,57
January,0,OO,MFR,Friday,22,74
January,0,OO,RNO,Friday,22,59
January,0,OO,ACV,Friday,22,81
January,0,OO,SBA,Friday,22,78
January,0,OO,RDM,Friday,22,92
January,0,OO,MRY,Friday,22,43
January,0,UA,EWR,Friday,22,309
January,0,OO,LAS,Friday,22,92
January,0,UA,PDX,Friday,22,107
January,0,UA,BOS,Friday,22,330
January,0,DL,ATL,Friday,22,266
January,0,OO,ONT,Friday,22,78
January,0,AA,JFK,Friday,22,325
January,0,DL,CVG,Friday,22,265
January,0,UA,LAX,Friday,22,85
January,0,UA,SEA,Friday,22,127
January,0,UA,ORD,Friday,22,244
January,0,AA,MIA,Friday,22,315
January,0,B6,FLL,Friday,22,317
January,0,B6,BOS,Friday,22,328
January,0,UA,MSY,Friday,22,244
January,0,DL,DTW,Friday,22,272
January,0,VX,BOS,Friday,23,340
January,0,DL,JFK,Friday,23,320
January,0,OO,SMF,Friday,23,43
January,0,UA,IAD,Friday,23,311
January,0,VX,FLL,Friday,23,315
January,0,VX,JFK,Friday,23,335
January,0,UA,IAH,Friday,23,223
January,0,UA,ORD,Friday,23,247
January,0,AA,ORD,Friday,23,245
January,0,OO,AUS,Friday,23,215
January,0,DL,ATL,Friday,23,263
January,0,UA,EWR,Friday,23,303
January,0,AA,MIA,Friday,23,315
January,0,UA,ORD,Friday,23,239
January,0,OO,SAT,Friday,23,211
January,0,US,CLT,Saturday,00,286
January,0,DL,MSP,Saturday,00,218
January,0,AA,DFW,Saturday,00,195
January,0,UA,IAH,Saturday,00,218
January,0,UA,IAH,Saturday,00,216
January,0,AA,DFW,Saturday,01,200
January,0,UA,DEN,Saturday,05,146
January,0,WN,DEN,Saturday,05,150
January,0,UA,EWR,Saturday,06,328
January,0,UA,LAX,Saturday,06,87
January,0,UA,ORD,Saturday,06,257
January,0,US,PHX,Saturday,06,114
January,0,UA,IAH,Saturday,06,233
January,0,AA,DFW,Saturday,06,210
January,0,F9,IAH,Saturday,06,225
January,0,B6,LGB,Saturday,06,81
January,0,DL,SLC,Saturday,06,109
January,0,UA,PDX,Saturday,06,111
January,0,US,PHL,Saturday,06,315
January,0,DL,JFK,Saturday,06,324
January,0,DL,ATL,Saturday,06,270
January,0,WN,MDW,Saturday,06,250
January,0,DL,MSP,Saturday,06,228
January,0,OO,SAN,Saturday,06,92
January,0,WN,ATL,Saturday,06,280
January,0,WN,LAS,Saturday,06,90
January,0,VX,LAX,Saturday,06,80
January,0,OO,SBA,Saturday,06,69
January,0,B6,JFK,Saturday,06,322
January,0,UA,EWR,Saturday,07,329
January,0,UA,IAH,Saturday,07,232
January,0,VX,SEA,Saturday,07,125
January,0,VX,SAN,Saturday,07,85
January,0,WN,SNA,Saturday,07,85
January,0,AA,MIA,Saturday,07,324
January,0,AS,SEA,Saturday,07,120
January,0,AS,PDX,Saturday,07,103
January,0,DL,DTW,Saturday,07,274
January,0,OO,BOI,Saturday,07,102
January,0,VX,JFK,Saturday,07,329
January,0,AA,DFW,Saturday,07,210
January,0,US,CLT,Saturday,07,292
January,0,OO,SBP,Saturday,07,69
January,0,UA,ORD,Saturday,07,257
January,0,VX,DAL,Saturday,07,200
January,0,UA,SAN,Saturday,07,92
January,0,UA,LAS,Saturday,07,97
January,0,WN,SAN,Saturday,07,90
January,0,AA,LAX,Saturday,07,85
January,0,OO,SMF,Saturday,07,48
January,0,DL,ATL,Saturday,07,270
January,0,UA,IAD,Saturday,07,299
January,0,DL,MSP,Saturday,07,220
January,0,UA,IAH,Saturday,07,232
January,0,WN,LAX,Saturday,07,80
January,0,VX,EWR,Saturday,08,330
January,0,VX,LAX,Saturday,08,80
January,0,VX,DCA,Saturday,08,300
January,0,UA,DEN,Saturday,08,153
January,0,UA,HNL,Saturday,08,334
January,0,OO,EUG,Saturday,08,95
January,0,OO,SNA,Saturday,08,92
January,0,AA,DFW,Saturday,08,210
January,0,UA,LAX,Saturday,08,88
January,0,VX,FLL,Saturday,08,320
January,0,UA,BOS,Saturday,08,344
January,0,AA,ORD,Saturday,08,250
January,0,UA,EWR,Saturday,08,331
January,0,UA,SEA,Saturday,08,133
January,0,DL,JFK,Saturday,08,325
January,0,OO,MMH,Saturday,08,65
January,1,OO,MFR,Saturday,08,107
January,0,OO,RNO,Saturday,08,61
January,0,OO,ASE,Saturday,08,135
January,0,OO,PDX,Saturday,08,115
January,0,OO,CEC,Saturday,08,94
January,0,OO,SBP,Saturday,08,68
January,0,OO,SBA,Saturday,08,84
January,0,OO,AUS,Saturday,08,222
January,0,UA,DFW,Saturday,08,213
January,0,HA,HNL,Saturday,08,330
January,0,OO,SLC,Saturday,08,112
January,0,UA,JFK,Saturday,08,336
January,0,US,CLT,Saturday,08,293
January,0,AA,JFK,Saturday,08,340
January,0,OO,ONT,Saturday,08,78
January,0,OO,ACV,Saturday,08,83
January,0,UA,IAH,Saturday,09,230
January,0,VX,LAS,Saturday,09,90
January,0,AS,PDX,Saturday,09,101
January,0,DL,DTW,Saturday,09,278
January,0,F9,DEN,Saturday,09,144
January,0,OO,PSP,Saturday,09,85
January,0,UA,LIH,Saturday,09,342
January,0,UA,HNL,Saturday,09,324
January,0,WN,LAX,Saturday,09,80
January,0,UA,PHX,Saturday,09,119
January,0,OO,SMF,Saturday,09,47
January,0,OO,LAS,Saturday,09,96
January,0,UA,RDU,Saturday,09,297
January,0,OO,BZN,Saturday,09,141
January,0,US,PHX,Saturday,09,113
January,0,UA,OGG,Saturday,09,320
January,0,UA,IAD,Saturday,09,297
January,0,UA,DEN,Saturday,09,152
January,0,VX,JFK,Saturday,09,339
January,0,AS,SEA,Saturday,09,125
January,0,AA,DFW,Saturday,09,210
January,0,VX,BOS,Saturday,09,335
January,0,WN,SAN,Saturday,09,90
January,0,UA,MCO,Saturday,09,305
January,0,UA,KOA,Saturday,09,326
January,0,HA,OGG,Saturday,09,325
January,0,WN,LAS,Saturday,09,85
January,0,VX,SAN,Saturday,10,90
January,0,UA,ORD,Saturday,10,256
January,0,WN,LAX,Saturday,10,80
January,0,WN,PHX,Saturday,10,115
January,0,AS,SEA,Saturday,10,122
January,0,OO,MRY,Saturday,10,44
January,0,UA,LAX,Saturday,10,93
January,0,WN,DEN,Saturday,10,150
January,0,UA,EWR,Saturday,10,338
January,0,AA,ORD,Saturday,10,255
January,0,VX,AUS,Saturday,10,205
January,0,OO,BUR,Saturday,10,72
January,0,UA,PDX,Saturday,10,112
January,0,UA,DFW,Saturday,10,213
January,0,UA,IAD,Saturday,10,305
January,0,OO,SBA,Saturday,10,83
January,0,OO,MCI,Saturday,10,215
January,0,OO,RNO,Saturday,10,59
January,0,OO,FAT,Saturday,10,66
January,0,OO,SNA,Saturday,10,92
January,0,OO,EUG,Saturday,10,95
January,0,UA,SEA,Saturday,10,133
January,0,UA,AUS,Saturday,10,213
January,0,UA,MSP,Saturday,10,228
January,0,UA,LAS,Saturday,10,96
January,0,OO,BOI,Saturday,10,96
January,0,OO,TUS,Saturday,10,125
January,0,OO,STL,Saturday,10,240
January,0,UA,DEN,Saturday,10,150
January,0,OO,ONT,Saturday,10,78
January,0,UA,SAN,Saturday,10,91
January,0,UA,OGG,Saturday,10,332
January,0,AA,DFW,Saturday,10,210
January,0,OO,ABQ,Saturday,10,141
January,0,UA,IAH,Saturday,10,230
January,0,UA,JFK,Saturday,10,330
January,0,OO,SUN,Saturday,10,113
January,0,OO,SAT,Saturday,10,214
January,0,US,PHL,Saturday,11,318
January,0,UA,LAX,Saturday,11,93
January,0,VX,LAX,Saturday,11,80
January,0,UA,BOS,Saturday,11,338
January,0,US,CLT,Saturday,11,293
January,1,UA,HNL,Saturday,11,324
January,0,UA,ORD,Saturday,11,259
January,0,VX,ORD,Saturday,11,255
January,0,UA,KOA,Saturday,11,332
January,0,WN,SAN,Saturday,11,90
January,0,OO,OKC,Saturday,11,195
January,0,DL,DTW,Saturday,11,272
January,0,WN,LAX,Saturday,11,80
January,0,WN,MKE,Saturday,11,240
January,0,VX,DAL,Saturday,11,200
January,0,OO,PSP,Saturday,11,87
January,0,AA,DFW,Saturday,11,210
January,0,WN,LAS,Saturday,11,85
January,0,AA,MIA,Saturday,11,321
January,0,DL,ATL,Saturday,11,274
January,0,OO,SMF,Saturday,11,47
January,0,OO,ACV,Saturday,11,81
January,0,OO,SLC,Saturday,11,112
January,0,UA,IAH,Saturday,11,227
January,0,US,PHX,Saturday,11,111
January,0,B6,JFK,Saturday,12,330
January,0,WN,SNA,Saturday,12,85
January,0,AA,LAX,Saturday,12,80
January,0,VX,LAS,Saturday,12,90
January,0,OO,FAT,Saturday,12,61
January,0,AA,ORD,Saturday,12,255
January,0,UA,SEA,Saturday,12,130
January,0,DL,MSP,Saturday,12,225
January,0,UA,EWR,Saturday,12,337
January,0,WN,STL,Saturday,12,230
January,0,OO,BUR,Saturday,12,72
January,0,OO,RDD,Saturday,12,67
January,0,AA,JFK,Saturday,12,330
January,0,OO,SBP,Saturday,12,69
January,0,UA,PHX,Saturday,12,122
January,0,WN,LAX,Saturday,12,80
January,0,OO,RNO,Saturday,12,61
January,0,OO,MTJ,Saturday,12,129
January,0,OO,JAC,Saturday,12,130
January,0,OO,ONT,Saturday,12,78
January,0,UA,SAN,Saturday,12,92
January,0,AS,PDX,Saturday,12,98
January,0,OO,PSP,Saturday,12,87
January,0,UA,IAD,Saturday,13,299
January,0,UA,LAX,Saturday,13,96
January,0,UA,CLE,Saturday,13,280
January,0,AS,SEA,Saturday,13,123
January,0,DL,JFK,Saturday,13,326
January,0,OO,SBA,Saturday,13,83
January,0,UA,DEN,Saturday,13,150
January,0,DL,DTW,Saturday,13,271
January,0,AA,DFW,Saturday,13,210
January,0,B6,LGB,Saturday,13,82
January,0,OO,SLC,Saturday,13,111
January,0,OO,SLC,Saturday,13,105
January,0,UA,ORD,Saturday,13,250
January,0,OO,MRY,Saturday,13,46
January,0,UA,EWR,Saturday,13,336
January,0,US,CLT,Saturday,13,290
January,0,UA,JFK,Saturday,13,330
January,0,VX,LAX,Saturday,13,75
January,0,WN,ATL,Saturday,13,270
January,0,VX,LAS,Saturday,13,90
January,0,OO,EUG,Saturday,13,96
January,0,OO,HDN,Saturday,13,134
January,0,UA,IAH,Saturday,13,220
January,0,US,PHL,Saturday,13,310
January,0,WN,SAN,Saturday,13,95
January,0,UA,LAS,Saturday,13,96
January,0,UA,SNA,Saturday,13,91
January,0,UA,DCA,Saturday,13,303
January,0,WN,LAS,Saturday,13,90
January,0,OO,SMF,Saturday,13,47
January,0,OO,PDX,Saturday,13,110
January,0,VX,EWR,Saturday,14,330
January,0,OO,PSP,Saturday,14,88
January,0,WN,DEN,Saturday,14,150
January,0,WN,SNA,Saturday,14,85
January,0,OO,SAT,Saturday,14,210
January,0,AA,ORD,Saturday,14,255
January,0,DL,ATL,Saturday,14,270
January,0,UA,IAH,Saturday,14,225
January,0,WN,MDW,Saturday,14,250
January,0,OO,BFL,Saturday,14,77
January,0,OO,TUS,Saturday,14,125
January,0,UA,DEN,Saturday,14,147
January,1,OO,LAS,Saturday,14,94
January,0,VX,SEA,Saturday,14,120
January,0,AA,DFW,Saturday,14,205
January,0,OO,MFR,Saturday,14,79
January,0,OO,ACV,Saturday,14,83
January,0,OO,BOI,Saturday,14,96
January,0,VX,LAS,Saturday,14,90
January,0,VX,IAD,Saturday,14,300
January,0,B6,FLL,Saturday,14,312
January,0,UA,IND,Saturday,14,258
January,0,OO,BUR,Saturday,14,74
January,0,WN,PHX,Saturday,14,110
January,0,AS,PSP,Saturday,14,84
January,0,AA,JFK,Saturday,15,325
January,0,OO,RDM,Saturday,15,92
January,0,UA,RDU,Saturday,15,297
January,0,DL,MSP,Saturday,15,222
January,0,UA,JFK,Saturday,15,326
January,0,VX,SAN,Saturday,15,85
January,0,UA,MCO,Saturday,15,310
January,0,WN,LAX,Saturday,15,85
January,0,OO,SLC,Saturday,15,114
January,0,WN,DEN,Saturday,15,150
January,0,UA,DEN,Saturday,15,151
January,0,OO,MMH,Saturday,15,65
January,0,VX,LAX,Saturday,15,80
January,0,WN,SAN,Saturday,15,90
January,0,UA,ANC,Saturday,15,298
January,0,VX,ORD,Saturday,15,255
January,0,AS,SEA,Saturday,15,119
January,0,UA,DFW,Saturday,15,205
January,0,US,PHX,Saturday,15,115
January,0,OO,SBP,Saturday,15,68
January,0,OO,SBA,Saturday,15,83
January,0,OO,MFR,Saturday,15,101
January,0,AA,DFW,Saturday,15,205
January,0,OO,PDX,Saturday,15,110
January,0,OO,SAN,Saturday,15,91
January,0,UA,ATL,Saturday,15,281
January,0,UA,SNA,Saturday,15,89
January,0,UA,BOS,Saturday,16,331
January,0,OO,FAT,Saturday,16,61
January,0,OO,EUG,Saturday,16,95
January,0,UA,IAD,Saturday,16,299
January,0,UA,HNL,Saturday,16,334
January,0,OO,AUS,Saturday,16,215
January,0,OO,ONT,Saturday,16,78
January,0,OO,SEA,Saturday,16,131
January,0,UA,ORD,Saturday,16,247
January,0,VX,LAX,Saturday,16,80
January,0,UA,OGG,Saturday,16,320
January,0,OO,BOI,Saturday,16,98
January,0,WN,LAX,Saturday,16,80
January,0,OO,SMF,Saturday,16,46
January,0,UA,IAH,Saturday,16,218
January,0,UA,PHL,Saturday,16,317
January,0,UA,LAX,Saturday,16,87
January,0,OO,SLC,Saturday,16,115
January,0,OO,MFR,Saturday,16,101
January,0,OO,RNO,Saturday,16,59
January,0,VX,PSP,Saturday,17,85
January,0,AS,PDX,Saturday,17,100
January,0,OO,SBA,Saturday,17,83
January,0,OO,MSP,Saturday,17,234
January,0,US,PHX,Saturday,17,120
January,0,WN,SNA,Saturday,17,85
January,0,UA,EWR,Saturday,17,325
January,0,OO,EUG,Saturday,17,95
January,0,OO,MCI,Saturday,17,216
January,0,AA,DFW,Saturday,17,205
January,0,AA,ORD,Saturday,17,250
January,0,VX,DAL,Saturday,17,200
January,0,UA,KOA,Saturday,17,332
January,0,VX,SAN,Saturday,17,85
January,0,WN,SAN,Saturday,17,90
January,0,UA,LAS,Saturday,17,96
January,0,WN,LAX,Saturday,17,85
January,0,UA,LAX,Saturday,17,90
January,0,DL,HNL,Saturday,17,342
January,0,UA,DEN,Saturday,17,149
January,0,OO,ACV,Saturday,18,83
January,0,WN,PHX,Saturday,18,110
January,0,AA,LAX,Saturday,18,80
January,0,OO,PSP,Saturday,18,87
January,0,VX,LAS,Saturday,18,90
January,0,OO,BUR,Saturday,18,74
January,0,OO,SLC,Saturday,18,100
January,0,UA,OGG,Saturday,18,332
January,0,OO,RDD,Saturday,18,69
January,0,UA,AUS,Saturday,18,203
January,0,OO,SAN,Saturday,18,92
January,0,OO,ONT,Saturday,18,78
January,0,VX,LAX,Saturday,18,80
January,0,WN,LAS,Saturday,18,85
January,0,UA,ORD,Saturday,18,238
January,0,OO,RNO,Saturday,18,61
January,0,OO,SBP,Saturday,18,65
January,0,UA,HNL,Saturday,19,341
January,0,UA,LAX,Saturday,19,84
January,0,OO,ASE,Saturday,19,135
January,0,OO,DFW,Saturday,19,214
January,0,OO,SMF,Saturday,19,47
January,0,WN,SNA,Saturday,19,85
January,0,B6,LGB,Saturday,19,78
January,0,UA,DEN,Saturday,19,152
January,0,OO,ACV,Saturday,19,83
January,0,OO,TUS,Saturday,19,123
January,0,AS,SEA,Saturday,19,122
January,0,OO,BFL,Saturday,19,77
January,0,OO,PHX,Saturday,19,116
January,0,UA,PDX,Saturday,19,107
January,0,VX,LAS,Saturday,19,90
January,0,UA,SNA,Saturday,19,90
January,0,UA,LAS,Saturday,19,95
January,0,VX,SAN,Saturday,20,85
January,0,OO,SLC,Saturday,20,104
January,0,OO,SAN,Saturday,20,92
January,0,OO,COS,Saturday,20,151
January,0,AA,LAX,Saturday,20,90
January,0,OO,MFR,Saturday,20,78
January,0,OO,SBA,Saturday,20,83
January,0,UA,BOS,Saturday,20,336
January,0,OO,LAS,Saturday,20,95
January,0,AS,PDX,Saturday,20,99
January,0,OO,PSC,Saturday,20,111
January,0,OO,PSP,Saturday,20,83
January,0,UA,SEA,Saturday,20,131
January,0,US,PHX,Saturday,20,115
January,0,VX,SEA,Saturday,20,125
January,0,VX,LAS,Saturday,20,90
January,0,VX,PDX,Saturday,20,105
January,0,AS,SEA,Saturday,20,116
January,0,OO,PHX,Saturday,20,116
January,0,AS,SLC,Saturday,20,110
January,0,UA,BOS,Saturday,21,334
January,0,OO,BOI,Saturday,21,92
January,0,OO,EUG,Saturday,21,89
January,0,AS,PSP,Saturday,21,81
January,0,UA,EWR,Saturday,21,320
January,0,VX,EWR,Saturday,21,320
January,0,B6,JFK,Saturday,21,320
January,0,DL,JFK,Saturday,21,320
January,0,VX,IAD,Saturday,21,300
January,0,US,PHL,Saturday,22,307
January,0,OO,RDD,Saturday,22,63
January,0,UA,JFK,Saturday,22,330
January,0,UA,SAN,Saturday,22,91
January,0,OO,PSP,Saturday,22,83
January,0,OO,EUG,Saturday,22,90
January,0,UA,MCO,Saturday,22,313
January,0,UA,IAD,Saturday,22,311
January,0,US,CLT,Saturday,22,285
January,0,UA,PHL,Saturday,22,314
January,0,UA,BWI,Saturday,22,309
January,0,OO,FAT,Saturday,22,57
January,0,OO,RNO,Saturday,22,59
January,0,OO,ACV,Saturday,22,81
January,0,UA,PIT,Saturday,22,282
January,0,OO,SBA,Saturday,22,78
January,0,OO,RDM,Saturday,22,92
January,1,OO,MRY,Saturday,22,43
January,0,UA,FLL,Saturday,22,329
January,0,UA,EWR,Saturday,22,309
January,0,UA,CLE,Saturday,22,282
January,0,OO,LAS,Saturday,22,92
January,0,UA,PDX,Saturday,22,106
January,0,UA,BOS,Saturday,22,330
January,0,DL,ATL,Saturday,22,266
January,0,OO,ONT,Saturday,22,78
January,0,AA,JFK,Saturday,22,325
January,0,UA,LAX,Saturday,22,85
January,0,UA,ORD,Saturday,22,248
January,0,UA,SEA,Saturday,22,128
January,0,AA,MIA,Saturday,22,315
January,0,B6,FLL,Saturday,22,317
January,0,B6,BOS,Saturday,22,328
January,0,DL,DTW,Saturday,22,272
January,0,VX,BOS,Saturday,23,340
January,0,OO,SMF,Saturday,23,43
January,0,UA,MSY,Saturday,23,242
January,0,VX,FLL,Saturday,23,315
January,0,VX,JFK,Saturday,23,335
January,0,AA,ORD,Saturday,23,245
January,0,UA,IAH,Saturday,23,221
January,0,UA,ORD,Saturday,23,247
January,0,OO,AUS,Saturday,23,215
January,0,DL,ATL,Saturday,23,264
January,0,UA,EWR,Saturday,23,303
January,0,AA,MIA,Saturday,23,315
January,0,UA,ORD,Saturday,23,243
January,0,OO,SAT,Saturday,23,211
January,0,US,CLT,Sunday,00,286
January,0,DL,MSP,Sunday,00,218
January,0,AA,DFW,Sunday,00,195
January,0,UA,IAH,Sunday,00,218
January,0,AA,DFW,Sunday,01,200
January,0,UA,DEN,Sunday,05,146
January,0,WN,DEN,Sunday,05,150
January,0,UA,SEA,Sunday,06,133
January,0,UA,LAX,Sunday,06,87
January,0,UA,BOS,Sunday,06,337
January,0,UA,ORD,Sunday,06,257
January,0,UA,IAH,Sunday,06,233
January,0,US,PHX,Sunday,06,114
January,0,AA,DFW,Sunday,06,210
January,0,F9,IAH,Sunday,06,225
January,0,UA,EWR,Sunday,06,333
January,0,WN,SAN,Sunday,06,90
January,0,B6,LGB,Sunday,06,81
January,0,DL,SLC,Sunday,06,109
January,0,DL,ATL,Sunday,06,270
January,0,UA,IAH,Sunday,06,233
January,0,WN,MDW,Sunday,06,250
January,0,DL,MSP,Sunday,06,228
January,0,UA,LAS,Sunday,06,96
January,0,WN,PHX,Sunday,06,115
January,0,DL,JFK,Sunday,06,325
January,0,WN,ATL,Sunday,06,280
January,0,WN,LAS,Sunday,06,90
January,0,UA,ORD,Sunday,06,257
January,0,VX,LAX,Sunday,06,80
January,0,B6,JFK,Sunday,06,322
January,0,OO,SAN,Sunday,06,92
January,0,VX,SEA,Sunday,07,125
January,0,AA,MIA,Sunday,07,324
January,0,AS,SEA,Sunday,07,120
January,0,AS,PDX,Sunday,07,103
January,0,DL,DTW,Sunday,07,274
January,0,OO,BOI,Sunday,07,102
January,0,VX,JFK,Sunday,07,329
January,0,UA,JFK,Sunday,07,335
January,0,AA,DFW,Sunday,07,210
January,0,US,CLT,Sunday,07,292
January,0,OO,SBP,Sunday,07,69
January,0,VX,DAL,Sunday,07,200
January,0,VX,ORD,Sunday,07,255
January,0,AA,JFK,Sunday,07,340
January,0,UA,SAN,Sunday,07,93
January,0,WN,SAN,Sunday,07,90
January,0,AA,LAX,Sunday,07,85
January,0,OO,SMF,Sunday,07,48
January,0,DL,ATL,Sunday,07,271
January,0,UA,IAD,Sunday,07,299
January,0,DL,MSP,Sunday,07,220
January,0,WN,LAX,Sunday,07,80
January,0,VX,EWR,Sunday,08,330
January,0,VX,DCA,Sunday,08,300
January,0,B6,BOS,Sunday,08,329
